name,description,imgUrl,price,category
"Pop Jar - New, B02517(G)",500 ml,https://www.bigbasket.com/media/uploads/p/l/40211722_1-ocean-pop-jar-new-b02517g.jpg,8.79,"Kitchen, Garden & Pets"
H2o Unbreakable Water Bottle - Orange,1 L,https://www.bigbasket.com/media/uploads/p/l/40080583_2-cello-h2o-unbreakable-water-bottle-orange.jpg,1.29,"Kitchen, Garden & Pets"
"Storage Container with Pink Lid - Transparent, Plastic, Plain",3 L,https://www.bigbasket.com/media/uploads/p/l/40178611_4-laplast-plastic-container-transparent-with-pink-lid.jpg,3.99,"Kitchen, Garden & Pets"
"Granite Finish Frypan - Stainless Steel Tri-Ply, Durable & Long Lasting",1 pc,https://www.bigbasket.com/media/uploads/p/l/40268204_1-le-kaviraj-granite-finish-frypan-stainless-steel-tri-ply-durable-long-lasting.jpg,3.49,"Kitchen, Garden & Pets"
"Classic Lead - Fully Adjustable, Nylon, M-L, Red",1 pc,https://www.bigbasket.com/media/uploads/p/l/40184021_3-trixie-classic-lead-fully-adjustable-nylon-m-l-red.jpg,2.44,"Kitchen, Garden & Pets"
"2 Burner Gas Stove - Marvel Plus Glass Tables, GTM02 40094",1 pc,https://www.bigbasket.com/media/uploads/p/l/40197797_3-prestige-2-burner-gas-stove-marvel-plus-glass-tables-gtm02-40094.jpg,73.45,"Kitchen, Garden & Pets"
"Liberty Multi Utility Storage Rack - 3 Steps, Assorted Colour",1 pc,https://www.bigbasket.com/media/uploads/p/l/40209486_1-nakoda-liberty-multi-utility-storage-rack-3-steps-assorted-colour.jpg,12.99,"Kitchen, Garden & Pets"
Stainless Steel Flat Bottom Tope/Patila/Bhagona - No. 10,1 L,https://www.bigbasket.com/media/uploads/p/l/40183421_8-bb-home-stainless-steel-flat-bottom-topepatilabhagona-no-10.jpg,1.99,"Kitchen, Garden & Pets"
"Borosilicate Glass Food/Tiffin/Storage Container - With PP Lid, Round, Blue",650 ml,https://www.bigbasket.com/media/uploads/p/l/40218529_6-bb-home-borosilicate-glass-foodtiffinstorage-container-with-pp-lid-round-blue.jpg,3.49,"Kitchen, Garden & Pets"
"Glass Water Bottle With Plastic Outer - Green, BB1315",400 ml,https://www.bigbasket.com/media/uploads/p/l/40179589_3-dp-glass-water-bottle-with-plastic-outer-green-bb1315.jpg,1.3,"Kitchen, Garden & Pets"
Ice Cream Bowl,120 ml,https://www.bigbasket.com/media/uploads/p/l/40202193_1-deli-ice-cream-bowl.jpg,3.49,"Kitchen, Garden & Pets"
Dog Munchies - Chicken,75 g,https://www.bigbasket.com/media/uploads/p/l/40012452_1-glenand-dog-munchies-chicken.jpg,0.53,"Kitchen, Garden & Pets"
"Padded Lead - 1 inch, Black Colour",1 Pc,https://www.bigbasket.com/media/uploads/p/l/40132001_2-glenand-padded-lead-1-inch-black-colour.jpg,5.48,"Kitchen, Garden & Pets"
Ceramic Gas Stove Brewing Aroma Diffuser - Helps To Feel Relaxed,90 ml,https://www.bigbasket.com/media/uploads/p/l/40239177_1-exclusivelane-ceramic-gas-stove-brewing-aroma-diffuser-helps-to-feel-relaxed.jpg,7.5,"Kitchen, Garden & Pets"
"Square Storage Jars - Clear Glass, Transparent, Multipurpose , For Kitchen Use",500 ml,https://www.bigbasket.com/media/uploads/p/l/40242726_2-storehaus-square-storage-jars-clear-glass-transparent-multipurpose-for-kitchen-use.jpg,6.99,"Kitchen, Garden & Pets"
"Handmade Glass Snack Platter/Tray - Round, DP6030",1 pc,https://www.bigbasket.com/media/uploads/p/l/40223442_1-dine-time-handmade-glass-snack-plattertray-round-dp6030.jpg,2.69,"Kitchen, Garden & Pets"
"Wooden Rice & Vegetable Spoon - With Round & Sturdy Handle, Reusable, BPA Free",1 pc,https://www.bigbasket.com/media/uploads/p/l/40224481_1-bamboooz-wooden-rice-vegetable-spoon-with-round-sturdy-handle-reusable-bpa-free.jpg,1.19,"Kitchen, Garden & Pets"
Pet Belly Container Set - Silver,900 ml,https://www.bigbasket.com/media/uploads/p/l/40113995_1-steelo-pet-belly-container-set-silver.jpg,2.99,"Kitchen, Garden & Pets"
Chicken & Lamb Gourmet Loaf With Turmeric - Super Food,185 g,https://www.bigbasket.com/media/uploads/p/l/40196852_1-kennel-kitchen-chicken-lamb-gourmet-loaf-with-turmeric-super-food.jpg,1.31,"Kitchen, Garden & Pets"
Coffee/Chai Mug Set - Smart - 100% Melamine - Red,set of 6,https://www.bigbasket.com/media/uploads/p/l/40065961_4-iveo-chai100-melamine-smart-coffee-mug-set-red.jpg,5.49,"Kitchen, Garden & Pets"
Non Stick Kadai - Red,1 pc,https://www.bigbasket.com/media/uploads/p/l/40077285_3-nirlon-non-stick-kadai-red.jpg,5.29,"Kitchen, Garden & Pets"
Blender - Power Free,1 pc,https://www.bigbasket.com/media/uploads/p/l/40130283_1-anjali-blender-power-free.jpg,1.29,"Kitchen, Garden & Pets"
Stainless Steel Butcher Knife With Steel Handle,1 pc,https://www.bigbasket.com/media/uploads/p/l/40118241_6-xishifeng-stainless-steel-butcher-knife-with-steel-handle.jpg,2.99,"Kitchen, Garden & Pets"
"Stainless Steel Tea Strainer - Conical, 9 cm",1 pc,https://www.bigbasket.com/media/uploads/p/l/40163247_3-elephant-stainless-steel-tea-strainer-conical-9-cm.jpg,1.29,"Kitchen, Garden & Pets"
Jar,1.8 L,https://www.bigbasket.com/media/uploads/p/l/40218141_3-deli-jar.jpg,2.99,"Kitchen, Garden & Pets"
"Delicious Fresh Dog Food - Chicken & Pumpkin Recipe, For Adult & Puppy",300 g,https://www.bigbasket.com/media/uploads/p/l/40245052_1-bennys-bowl-delicious-fresh-dog-food-chicken-pumpkin-recipe-for-adult-puppy.jpg,2.44,"Kitchen, Garden & Pets"
"Serving Tray/Platter - Bamboo Wood, Medium, 12x9 Inches",1 pc,https://www.bigbasket.com/media/uploads/p/l/40220408_1-bamboooz-serving-trayplatter-bamboo-wood-medium-12x9-inches.jpg,5.99,"Kitchen, Garden & Pets"
"Hand 3 Prong Mini Cultivator - For Gardening, Cultivating & Weeding",1 pc,https://www.bigbasket.com/media/uploads/p/l/40246091_1-dp-hand-3-prong-mini-cultivator-for-gardening-cultivating-weeding.jpg,0.89,"Kitchen, Garden & Pets"
"Garnet LED Bulb - Cool Daylight White, Round, 9 Watts, B22 Base",1 pc,https://www.bigbasket.com/media/uploads/p/l/40157598_1-wipro-garnet-white-led-bulb-cool-day-b22-9-watt.jpg,1.49,"Kitchen, Garden & Pets"
"LED Bulb - 7-Watt, Base B22",3x1 pc,https://www.bigbasket.com/media/uploads/p/l/1204272_2-syska-led-bulb-7-watt-base-b22.jpg,2.54,"Kitchen, Garden & Pets"
"Strainer Frying Jhara/Zara - Steel, 16 cm",1 pc,https://www.bigbasket.com/media/uploads/p/l/40220013_1-elephant-strainer-frying-jharazara-steel-16-cm.jpg,0.99,"Kitchen, Garden & Pets"
Silicon Chocolate Baking Mould - Orange,1 pc,https://www.bigbasket.com/media/uploads/p/l/40160880_1-dp-silicon-chocolate-baking-mould-orange.jpg,0.95,"Kitchen, Garden & Pets"
"Snack Bowl & Tray Set - 100% Melamine, Black & Yellow, Square",set of 4,https://www.bigbasket.com/media/uploads/p/l/40226601_1-iveo-bowls-tray-set-for-snacks-melamine-black-yellow-square.jpg,4.99,"Kitchen, Garden & Pets"
"Aluminium Cake Mould - Square, Assorted Colour",3 pcs,https://www.bigbasket.com/media/uploads/p/l/40061411_3-rolex-aluminium-cake-mould-square-assorted-colour.jpg,4.49,"Kitchen, Garden & Pets"
"LED T-Bulb - 18 Watt, Cool Daylight, B22",1 pc,https://www.bigbasket.com/media/uploads/p/l/40186905_1-philips-led-t-bulb-18-watt-cool-daylight-b22.jpg,3.49,"Kitchen, Garden & Pets"
"Better Home Super Tight Container - Assorted Colour, Plastic, Printed, Round",1.9 L,https://www.bigbasket.com/media/uploads/p/l/40180617_8-joyo-better-home-super-tight-plastic-container-printed-assorted-colours.jpg,2.79,"Kitchen, Garden & Pets"
"Tejas LED Bulb - Cool Daylight White, Round, 5 Watts, B22 Base",1 pc,https://www.bigbasket.com/media/uploads/p/l/40174624_2-wipro-tejas-led-bulb-5-watt-white-cool-day-b22.jpg,0.99,"Kitchen, Garden & Pets"
"SS SPATULA/TURNER SLOTTED, REGULAR",1 pc,https://www.bigbasket.com/media/uploads/p/l/40095424_2-crystal-slotted-spatulaturner-no-3.jpg,0.79,"Kitchen, Garden & Pets"
Insulated Hot Fresh Plastic Casserole For Roti/Chapati - Pink,3 pcs,https://www.bigbasket.com/media/uploads/p/l/40178822_6-cello-insulated-hot-fresh-plastic-casserole-for-rotichapati-pink.jpg,5.99,"Kitchen, Garden & Pets"
Alkaline Battery Power AAA - Long Lasting Power,2 x 2 pcs,https://www.bigbasket.com/media/uploads/p/l/1214631_1-energizer-alkaline-battery-power-aaa-long-lasting-power.jpg,0.95,"Kitchen, Garden & Pets"
"BH 045 Chopping/Cutting Board - Brown, Bamboo Wood, Steel Handle, 36 cm x 25.5 cm x 1.7 cm",1 pc,https://www.bigbasket.com/media/uploads/p/l/40133720_4-bb-home-chopping-cutting-board-bamboo-wood-steel-handle-bh-045.jpg,3.49,"Kitchen, Garden & Pets"
Pup Booster - Weaning Diet For All Breeds,900 g,https://www.bigbasket.com/media/uploads/p/l/40216199_1-drools-pup-booster-weaning-diet-for-all-breeds.jpg,5.25,"Kitchen, Garden & Pets"
"Silicone Cake Mould - Square, 6.0''",1 pc,https://www.bigbasket.com/media/uploads/p/l/40234249_1-spine-silicone-cake-mould-square-60.jpg,3.49,"Kitchen, Garden & Pets"
"Ceramic Storage Jar/Handi - Floral Design, Hand Painted, For Chutney, Pickle, Classic Yellow & Red",850 ml,https://www.bigbasket.com/media/uploads/p/l/40235140_2-bb-home-earth-storage-jar-comfortable-grip-hand-painted-classic-yellow-red-floral-design.jpg,2.49,"Kitchen, Garden & Pets"
"Silicone Cooking/Baking Basting Brush - BB 639 2, Assorted color",2 pcs,https://www.bigbasket.com/media/uploads/p/l/40133789_2-dp-silicone-cookingbaking-basting-brush-bb-639-2-assorted-color.jpg,0.79,"Kitchen, Garden & Pets"
"Eye Tear Stain Remover Wipes - With Vitamin E, Removes Dirt & Discharge Around The Eye Area, For All Age Dogs & Cats",50 pcs,https://www.bigbasket.com/media/uploads/p/l/40231265_1-petvit-eye-tear-stain-remover-wipes-with-vitamin-e-removes-dirt-discharge-around-the-eye-area-for-all-age-dogs-cats.jpg,1.95,"Kitchen, Garden & Pets"
"Masala/Dryfruit Spice Plastic Box - BPA-Free, 7 Compartments, Blue",2.25 L,https://www.bigbasket.com/media/uploads/p/l/40225627_2-asian-masaladryfruit-spice-plastic-box-bpa-free-7-compartments-blue.jpg,1.49,"Kitchen, Garden & Pets"
"Home Makers Set - Knives & Scissor, For Kitchen & Catering, Sharp Blades, Sturdy Handle",4 pcs,https://www.bigbasket.com/media/uploads/p/l/40268245_2-cartini-by-godrej-home-makers-set-for-kitchen-catering-sharp-blades-sturdy-handle.jpg,4.29,"Kitchen, Garden & Pets"
"Stainless Steel C19 Bowl/Vati- Premium, Durable, Dishwasher Safe, Size 6",210 g,https://www.bigbasket.com/media/uploads/p/l/40246319_2-coconut-stainless-steel-c19-bowlvati-premium-durable-dishwasher-safe-size-6.jpg,1.99,"Kitchen, Garden & Pets"
"Soft Touch Handle Tawa - 27 cm, Aluminium, Black",1 pc,https://www.bigbasket.com/media/uploads/p/l/40268212_1-le-kaviraj-soft-touch-handle-tawa-27-cm-aluminium-black.jpg,3.49,"Kitchen, Garden & Pets"
"Stainless Steel Beeding Plate - Premium, Durable, Rustproof, Mirror Finish, Size 15",640 g,https://www.bigbasket.com/media/uploads/p/l/40246311_2-coconut-stainless-steel-beeding-plate-premium-durable-rustproof-mirror-finish-size-15.jpg,7.89,"Kitchen, Garden & Pets"
Stainless Steel Water Bottle Elfin Fridge Bottle - SILVER,750 ml,https://www.bigbasket.com/media/uploads/p/l/40249590_2-pigeon-stainless-steel-water-bottle-elfin-silver-10140-durable-leaf-proof.jpg,2.99,"Kitchen, Garden & Pets"
Stainless Steel Storage/Lunch Food Container,2 pcs,https://www.bigbasket.com/media/uploads/p/l/40167261_3-vinayak-stainless-steel-storagelunch-food-container.jpg,2.29,"Kitchen, Garden & Pets"
Stainless Steel Lunch/Tiffin Box With 3 Containers - 7X3,1 pc,https://www.bigbasket.com/media/uploads/p/l/40183437_9-bb-home-stainless-steel-lunchtiffin-box-with-3-containers-7x3.jpg,3.49,"Kitchen, Garden & Pets"
"Silicon Cup Cake/Muffin Mould - 6 Compartment, Green",1 pc,https://www.bigbasket.com/media/uploads/p/l/40115095_2-cook4u-silicon-cup-cakemuffin-mould-6-compartment-green.jpg,1.28,"Kitchen, Garden & Pets"
Tic Tac Sprinkler - For Seasonings  & Condiments Storage,4 pcs,https://www.bigbasket.com/media/uploads/p/l/40228450_1-polyset-tic-tac-sprinkler-for-seasonings-condiments-storage.jpg,0.89,"Kitchen, Garden & Pets"
Stainless Steel Lunch/Tiffin Box With 4 Containers - 7X4,1 pc,https://www.bigbasket.com/media/uploads/p/l/40183439_8-bb-home-stainless-steel-lunchtiffin-box-with-4-containers-7x4.jpg,3.99,"Kitchen, Garden & Pets"
"San Marino Glass Set - Transparent New, B00412",350 ml,https://www.bigbasket.com/media/uploads/p/l/40211711_1-ocean-san-marino-glass-set-transparent-new-b00412.jpg,4.79,"Kitchen, Garden & Pets"
"Stainless Steel Cover Lid With Hole - Chiba/Ciba, For Topes Pots, 16.8 cm, Silver",1 pc,https://www.bigbasket.com/media/uploads/p/l/40243688_1-hazel-stainless-steel-cover-lid-with-hole-chibaciba-for-topes-pots-168-cm-silver.jpg,3.99,"Kitchen, Garden & Pets"
"Grater With Peeler - Pink, Stainless Steel",1 pc,https://www.bigbasket.com/media/uploads/p/l/40117699_1-kvg-grater-with-peeler-stainless-steel.jpg,0.79,"Kitchen, Garden & Pets"
"Padded Lead - 1 inch, Blue Colour",1 Pc,https://www.bigbasket.com/media/uploads/p/l/40132002_2-glenand-padded-lead-1-inch-blue-colour.jpg,5.48,"Kitchen, Garden & Pets"
Alton Coffee Mugs - Rose R417,220 ml,https://www.bigbasket.com/media/uploads/p/l/40197523_2-claycraft-alton-coffee-mugs-rose-r417.jpg,4.19,"Kitchen, Garden & Pets"
"Gas Lighter - 2 , Long Lasting , Durable, For All Cook Tops, Red",1 pc,https://www.bigbasket.com/media/uploads/p/l/40244844_2-omega-gas-lighter-2-long-lasting-durable-for-all-cook-tops-red.jpg,1.49,"Kitchen, Garden & Pets"
"Padded Collar - 3/4 inch, Grey Colour",1 Pc,https://www.bigbasket.com/media/uploads/p/l/40131988_2-glenand-padded-collar-34-inch-grey-colour.jpg,4.97,"Kitchen, Garden & Pets"
Starter Dry Dog Food - Ultra Premium,1.5 kg,https://www.bigbasket.com/media/uploads/p/l/40171076_2-canine-creek-starter-dry-dog-food-ultra-premium.jpg,8.31,"Kitchen, Garden & Pets"
Insulated Hot Fresh Casserole For Roti/Chapati - White,3 pcs,https://www.bigbasket.com/media/uploads/p/l/40178821_6-cello-insulated-hot-fresh-casserole-for-rotichapati-white.jpg,5.99,"Kitchen, Garden & Pets"
"Idli Stand/Maker - With 4 Plates & 3 Cavities, Perfect For Big Pressure Cooker",1 pc,https://www.bigbasket.com/media/uploads/p/l/40234623_2-segovia-idli-standmaker-with-4-plates-3-cavities-perfect-for-big-pressure-cooker.jpg,4.79,"Kitchen, Garden & Pets"
YKibble Dry Food For Adult Dogs - Oven Baked,3 Kg,https://www.bigbasket.com/media/uploads/p/l/40224601_1-wigglesin-ykibbletm-dry-food-for-adult-dogs-oven-baked.jpg,11.62,"Kitchen, Garden & Pets"
"Stainless Steel Sink Basket, 24 cm",1 pc,https://www.bigbasket.com/media/uploads/p/l/40163270_3-elephant-stainless-steel-sink-basket-24-cm.jpg,10.99,"Kitchen, Garden & Pets"
"Stainless Steel Lunch Box With 3 Containers - Elite , Insulated, Air Tight, Leakproof, Red",1 pc,https://www.bigbasket.com/media/uploads/p/l/40247741_1-trueware-stainless-steel-lunch-box-with-3-containers-elite-insulated-air-tight-leakproof-red.jpg,2.49,"Kitchen, Garden & Pets"
"Two Tone Plastic Bowl/ Fruits & Vegetable Basket - No. 3, White Base With Blue Ring, L2303",6.910 L,https://www.bigbasket.com/media/uploads/p/l/40135667_2-princeware-two-tone-plastic-bowl-fruits-vegetable-basket-no-3-white-base-with-blue-ring-l2303.jpg,0.79,"Kitchen, Garden & Pets"
Copper - HandmadeCopper Hammered Jug,1500 ml,https://www.bigbasket.com/media/uploads/p/l/40248299_1-decan-copper-halered-jug-handmade-strong-durable-for-storing-water.jpg,8.49,"Kitchen, Garden & Pets"
"Glass Water Bottle With Round Base - Red, B1366",1 L,https://www.bigbasket.com/media/uploads/p/l/40178761_6-bb-home-glass-water-bottle-with-round-base-red-b1366.jpg,2.29,"Kitchen, Garden & Pets"
"Stainless Steel Table Knife - Classic Jazz Series, BBCL15",2 pcs,https://www.bigbasket.com/media/uploads/p/l/40190871_8-bb-home-stainless-steel-table-knife-classic-jazz-series-bbcl15.jpg,1.19,"Kitchen, Garden & Pets"
"Wooden Gravy/Curry Spoon - With Round & Sturdy Handle, Reusable, BPA Free",1 pc,https://www.bigbasket.com/media/uploads/p/l/40224482_1-bamboooz-wooden-gravycurry-spoon-with-round-sturdy-handle-reusable-bpa-free.jpg,1.29,"Kitchen, Garden & Pets"
"Storewell Airtight Container with Blue Lid - Transparent, Plastic, Plain, Rectangle & Square",18 pcs,https://www.bigbasket.com/media/uploads/p/l/40178624_4-laplast-storewell-airtight-plastic-container-transparent-with-blue-lid.jpg,5.99,"Kitchen, Garden & Pets"
Ritu fruit-vegetable-juicer-with-steel-handle 1 pc,1 pc,https://www.bigbasket.com/media/uploads/p/l/40196793_1-ritu-ritu-fruit-vegetable-juicer-with-steel-handle-1-pc.jpg,6.99,"Kitchen, Garden & Pets"
SPT-05 Multi-Purpose Home Maintenance Kit - Multicolour,310 pcs,https://www.bigbasket.com/media/uploads/p/l/40236205_1-spartan-spt-05-multi-purpose-home-maintenance-kit-multicolour.jpg,3.99,"Kitchen, Garden & Pets"
"Square Serving Bowl Set - 100% Melamine, Black & Firozi",set of 4,https://www.bigbasket.com/media/uploads/p/l/40226593_1-iveo-serving-bowl-set-melamine-black-firozi-square.jpg,3.49,"Kitchen, Garden & Pets"
"Wonder Bag 4 Lunch Box - Black Pouch & Purple, Non-toxic, Leak-proof",1 pc,https://www.bigbasket.com/media/uploads/p/l/40249342_2-jaypee-plus-wonder-bag-4-lunch-box-black-pouch-purple-non-toxic-leak-proof.jpg,5.49,"Kitchen, Garden & Pets"
"Ceramic Storage Jar - Hand Painted, For Chutney, Pickle, Black",500 ml,https://www.bigbasket.com/media/uploads/p/l/40235134_2-bb-home-earth-storage-jar-hand-painted-black-exclusive.jpg,2.49,"Kitchen, Garden & Pets"
Ice Cream Cups,150 ml,https://www.bigbasket.com/media/uploads/p/l/40218133_3-blinkmax-ice-cream-cups.jpg,2.29,"Kitchen, Garden & Pets"
Steel Kadhai Induction Bottom With Glass Lid - 20 cm,1.5 L,https://www.bigbasket.com/media/uploads/p/l/40186753_4-vinayak-steel-kadhai-induction-bottom-with-glass-lid-20-cm.jpg,4.99,"Kitchen, Garden & Pets"
Food Grade Aluminium Round Shape Cake Mould - 7 Inch,1 pc,https://www.bigbasket.com/media/uploads/p/l/40184928_4-hazel-food-grade-aluminium-round-shape-cake-mould-7-inch.jpg,2.99,"Kitchen, Garden & Pets"
Carbon Zinc Battery Red HD AAA 1012,2 x 10 pcs,https://www.bigbasket.com/media/uploads/p/l/1214633_1-eveready-carbon-zinc-battery-red-hd-aaa-1012.jpg,2.62,"Kitchen, Garden & Pets"
"Cake Shovel - Durable, High Quality, 36 cm",1 pc,https://www.bigbasket.com/media/uploads/p/l/40234501_1-fackelmann-cake-shovel-durable-high-quality-36-cm.jpg,2.79,"Kitchen, Garden & Pets"
"Classic Borosilicate Glass Container - Square, High Quality, Durable",700 ml,https://www.bigbasket.com/media/uploads/p/l/40232358_1-sanjeev-kapoor-classic-borosilicate-glass-container-square-high-quality-durable.jpg,3.79,"Kitchen, Garden & Pets"
"Anti Itch Oil Spray - Vitamin E, Calendula, Antibacterial, Antifungal, For Dogs & Cats",100 ml,https://www.bigbasket.com/media/uploads/p/l/40238587_1-petvit-anti-itch-oil-spray-vitamin-e-calendula-antibacterial-antifungal-for-dogs-cats.jpg,1.88,"Kitchen, Garden & Pets"
"Borosilicate Glass Water Bottle - Yellow, Durable, Leak Proof, Multi-Utility Sleek & Stylish Exterior,",390 ml,https://www.bigbasket.com/media/uploads/p/l/40255066_1-renberg-borosilicate-glass-water-bottle-yellow-durable-leak-proof-multi-utility-sleek-stylish-exterior.jpg,2.99,"Kitchen, Garden & Pets"
"Stainless Steel Kitchen Knife Set - Sturdy, Assorted",3 pcs,https://www.bigbasket.com/media/uploads/p/l/40165657_8-pigeon-by-stovekraft-kitchen-knife-set-stainless-steel-assorted.jpg,2.29,"Kitchen, Garden & Pets"
"Vega Non Stick Cookware Set -  Kadai, Frypan, Glass Lid, Tawa, Induction Base, Purple",4 pcs,https://www.bigbasket.com/media/uploads/p/l/40236135_1-bergner-vega-non-stick-cookware-set-kadai-frypan-glass-lid-tawa-induction-base-purple.jpg,19.99,"Kitchen, Garden & Pets"
"Stainless Steel Milk/Sauce/Tea Pan - Durable, Regular",1.1 L,https://www.bigbasket.com/media/uploads/p/l/40183430_8-bb-home-stainless-steel-milksaucetea-pan-no-10-regular.jpg,2.69,"Kitchen, Garden & Pets"
Ceramic Cup & Saucer Set - Diamond Goldline,220 ml,https://www.bigbasket.com/media/uploads/p/l/40236245_2-claycraft-ceramic-cup-saucer-set-diamond-goldline.jpg,14.99,"Kitchen, Garden & Pets"
"Silicone Cake Mould Set - Assorted Colour, BB6454-5",6 pcs,https://www.bigbasket.com/media/uploads/p/l/40229874_1-cookstyle-silicone-cake-mould-set-assorted-colour-bb6454-5.jpg,1.49,"Kitchen, Garden & Pets"
Stainless Steel Tea/Sugar Container - Mirror Finish,750 ml,https://www.bigbasket.com/media/uploads/p/l/40179527_1-aagam-stainless-steel-teasugar-container-mirror-finish.jpg,2.49,"Kitchen, Garden & Pets"
